formula,minimum Number,range Number,avg_dev Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,maximum AtomicWeight,mean AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,maximum Row,range Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,range NfUnfilled,mean NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,bandgap_transformed
Ag8GeS6,16.0,31.0,14.293333333333331,65.0,88.0,23.0,75.13333333333334,10.80888888888889,65.0,107.8682,75.19837333333334,107.8682,388.36,1234.93,846.57,894.7333333333333,405.0986666666667,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,5.0,2.0,0.9244444444444444,105.0,145.0,40.0,127.33333333333331,18.84444444444444,145.0,1.93,2.58,0.6500000000000001,2.195333333333333,0.3077333333333333,1.93,1.0,2.0,1.0,1.4666666666666666,0.4977777777777777,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.2,2.5600000000000005,11.0,0.0,1.0,0.5333333333333333,0.4977777777777777,1.0,0.0,4.0,4.0,1.0666666666666669,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,25.786875,20.55775,4.509600000000001,16.33,0.0,2.202,0.9063333333333332,1.0365333333333333,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,163.0,74.4,225.0,0.7793248768009975
Ag8SnSe6,34.0,16.0,6.4,65.0,89.0,24.0,75.6,11.306666666666668,65.0,118.71,97.02770666666667,107.8682,494.0,1234.93,740.9300000000001,889.9013333333334,368.0305777777778,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,5.0,1.0,0.4800000000000001,120.0,145.0,25.0,134.6,11.68,145.0,1.93,2.55,0.6199999999999999,2.1799999999999997,0.2959999999999999,1.93,1.0,2.0,1.0,1.4666666666666666,0.4977777777777777,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,0.0,1.0,0.5333333333333333,0.4977777777777777,1.0,0.0,4.0,4.0,1.0666666666666669,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,33.285,21.296333333333333,5.297422222222224,16.33,0.0,0.799,0.3196,0.38352,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,135.0,96.8,225.0,0.5364933705145685
Ag9(PbO3)4,8.0,74.0,24.8448,65.0,87.0,22.0,78.12,9.4464,87.0,207.2,79.664264,15.9994,54.8,1234.93,1180.13,566.9764,491.689344,54.8,11.0,16.0,5.0,13.88,2.0736,16.0,6.0,4.0,1.6512,66.0,146.0,80.0,107.24,39.5904,66.0,1.93,3.44,1.51,2.7188,0.692352,3.44,1.0,2.0,1.0,1.64,0.4608,2.0,0.0,4.0,4.0,2.24,1.6896,4.0,0.0,10.0,10.0,5.2,4.992,0.0,0.0,14.0,2.24,3.7632,0.0,6.0,28.0,22.0,11.32,5.3376,6.0,0.0,1.0,0.36,0.4608,0.0,0.0,4.0,4.0,1.6,1.152,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.96,0.6912,2.0,9.105,28.11,14.7468,5.416127999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,122.76,106.3296,12.0,0.0
Ag9Ge2IO8,8.0,45.0,17.76,65.0,96.0,31.0,76.75,10.575,65.0,126.90447,68.54967350000001,107.8682,54.8,1234.93,1180.13,718.1210000000001,563.7839,1234.93,11.0,17.0,6.0,13.6,2.3400000000000003,11.0,5.0,3.0,1.36,66.0,145.0,79.0,110.6,35.68,145.0,1.93,3.44,1.51,2.5785,0.69735,1.93,1.0,2.0,1.0,1.55,0.4949999999999999,1.0,0.0,5.0,5.0,2.05,1.855,0.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,9.6,2.88,11.0,0.0,1.0,0.45,0.495,1.0,0.0,4.0,4.0,1.25,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7,0.7,1.0,9.105,43.015,15.441749999999995,5.0694,16.33,0.0,1.062,0.0914,0.15538,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,131.75,102.575,225.0,0.0
AgAsSe2,33.0,14.0,5.0,65.0,89.0,24.0,81.75,8.375,89.0,107.8682,85.17745,78.96,494.0,1234.93,740.9300000000001,828.2325000000001,334.2325,494.0,11.0,16.0,5.0,14.5,1.75,16.0,5.0,1.0,0.375,119.0,145.0,26.0,126.0,9.5,120.0,1.93,2.55,0.6199999999999999,2.3025,0.2474999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.5,1.75,16.0,0.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,25.92,22.58625,3.333750000000001,25.92,0.0,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,104.75,90.75,14.0,0.8754687373538999
AgAu3,47.0,32.0,12.0,65.0,66.0,1.0,65.75,0.375,66.0,196.966569,174.69197675,196.966569,1234.93,1337.33,102.39999999999986,1311.73,38.39999999999992,1337.33,11.0,11.0,0.0,11.0,0.0,11.0,6.0,1.0,0.375,136.0,145.0,9.0,138.25,3.375,136.0,1.93,2.54,0.6100000000000001,2.3875,0.2287499999999999,2.54,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,10.5,5.25,14.0,11.0,25.0,14.0,21.5,5.25,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.33,16.7,16.607499999999998,0.1387500000000008,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.0
AgBi(PS3)2,15.0,68.0,15.760000000000002,65.0,88.0,23.0,84.5,4.5,88.0,208.9804,57.1186124,32.065,317.3,1234.93,917.63,474.409,166.1024,388.36,11.0,16.0,5.0,15.2,0.9600000000000002,16.0,6.0,3.0,0.8,105.0,148.0,43.0,113.7,13.12,105.0,1.93,2.58,0.6500000000000001,2.381,0.2387999999999999,2.58,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,1.4,2.52,0.0,5.0,29.0,24.0,8.6,4.56,6.0,0.0,1.0,0.1,0.18,0.0,0.0,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.2,0.4800000000000001,2.0,16.33,32.95,24.91417261904,2.654408333344,25.786875,0.0,2.202,1.6462,0.66696,2.202,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,66.1,36.46,70.0,0.9932517730102834
AgBi(PSe3)2,15.0,68.0,11.44,65.0,89.0,24.0,85.1,4.860000000000002,89.0,208.9804,85.25561239999999,78.96,317.3,1234.93,917.63,537.793,140.74880000000002,494.0,11.0,16.0,5.0,15.2,0.9600000000000002,16.0,6.0,3.0,0.5599999999999998,107.0,148.0,41.0,122.7,9.52,120.0,1.93,2.55,0.6199999999999999,2.363,0.2243999999999998,2.55,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,1.4,2.52,0.0,5.0,29.0,24.0,14.6,4.5600000000000005,16.0,0.0,1.0,0.1,0.18,0.0,0.0,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.2,0.4800000000000001,2.0,16.33,32.95,24.99404761904,2.7023333333440016,25.92,0.0,1.625,0.8044,0.32824,0.799,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,32.5,38.5,14.0,0.8754687373538999
AgBiPbS3,16.0,67.0,27.333333333333332,65.0,88.0,23.0,82.66666666666667,6.444444444444443,88.0,208.9804,103.37393333333334,32.065,388.36,1234.93,846.57,590.8366666666667,217.9555555555556,388.36,11.0,16.0,5.0,14.666666666666666,1.4444444444444446,16.0,6.0,3.0,1.3333333333333333,105.0,148.0,43.0,125.66666666666669,20.666666666666668,105.0,1.93,2.58,0.6500000000000001,2.3366666666666664,0.2433333333333333,2.58,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,4.0,4.0,2.8333333333333335,1.222222222222222,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,29.0,23.0,14.333333333333334,9.444444444444445,6.0,0.0,1.0,0.1666666666666666,0.2777777777777778,0.0,0.0,4.0,4.0,2.1666666666666665,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3333333333333335,0.7777777777777778,2.0,16.33,32.95,25.791770833333334,3.1588194444444464,25.786875,0.0,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,112.0,75.33333333333333,70.0,0.7884573603642703
AgBiPbSe3,34.0,49.0,20.11111111111111,65.0,89.0,24.0,83.16666666666667,6.777777777777776,89.0,208.9804,126.82143333333336,78.96,494.0,1234.93,740.9300000000001,643.6566666666666,197.0911111111111,494.0,11.0,16.0,5.0,14.666666666666666,1.4444444444444446,16.0,6.0,2.0,0.8333333333333334,120.0,148.0,28.0,133.16666666666666,13.166666666666666,120.0,1.93,2.55,0.6199999999999999,2.3216666666666668,0.231111111111111,2.55,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,4.0,4.0,2.8333333333333335,1.222222222222222,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,4.666666666666667,6.222222222222221,0.0,11.0,29.0,18.0,19.333333333333332,6.111111111111111,16.0,0.0,1.0,0.1666666666666666,0.2777777777777778,0.0,0.0,4.0,4.0,2.1666666666666665,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3333333333333335,0.7777777777777778,2.0,16.33,32.95,25.858333333333334,3.176111111111112,25.92,0.0,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,84.0,94.0,14.0,0.12221763272424911
AgBiS2,16.0,67.0,24.5,65.0,88.0,23.0,81.75,8.375,88.0,208.9804,95.24465,32.065,388.36,1234.93,846.57,639.0125,297.95875,388.36,11.0,16.0,5.0,14.5,1.75,16.0,6.0,3.0,1.25,105.0,148.0,43.0,125.75,20.75,105.0,1.93,2.58,0.6500000000000001,2.2775,0.3025,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,3.5,5.25,0.0,6.0,29.0,23.0,13.0,8.0,6.0,0.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,32.95,25.2134375,4.4417187500000015,25.786875,0.0,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.25,65.375,70.0,0.6418538861723947
AgBiSe2,34.0,49.0,16.75,65.0,89.0,24.0,82.25,8.625,89.0,208.9804,118.69215,78.96,494.0,1234.93,740.9300000000001,691.8325,271.54875000000004,494.0,11.0,16.0,5.0,14.5,1.75,16.0,6.0,2.0,0.75,120.0,148.0,28.0,133.25,13.25,120.0,1.93,2.55,0.6199999999999999,2.2625,0.2874999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,3.5,5.25,0.0,11.0,29.0,18.0,18.0,5.5,16.0,0.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,32.95,25.28,4.475000000000001,25.92,0.0,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,66.25,79.375,14.0,0.29266961396282004
AgBr,35.0,12.0,6.0,65.0,95.0,30.0,80.0,15.0,65.0,107.8682,93.8861,79.904,265.8,1234.93,969.13,750.365,484.56500000000005,265.8,11.0,17.0,6.0,14.0,3.0,11.0,5.0,1.0,0.5,120.0,145.0,25.0,132.5,12.5,120.0,1.93,2.96,1.03,2.445,0.515,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,14.0,3.0,11.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.33,29.48,22.905,6.575000000000001,16.33,0.0,1.457,0.7285,0.7285,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,144.5,80.5,64.0,1.2584609896100056
AgCNO,6.0,41.0,15.0,65.0,87.0,22.0,77.75,6.75,65.0,107.8682,37.471250000000005,12.0107,54.8,3823.0,3768.2,1293.9450000000002,1264.5275,54.8,11.0,16.0,5.0,14.0,1.5,11.0,5.0,3.0,1.125,66.0,145.0,79.0,89.5,27.75,66.0,1.93,3.44,1.51,2.74,0.5,1.93,1.0,2.0,1.0,1.75,0.375,1.0,0.0,4.0,4.0,2.25,1.25,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.5,2.25,4.0,0.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.0,1.0,5.64,16.33,11.4609375,4.0884374999999995,5.64,0.0,6.437,2.73325,2.7332500000000004,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,156.25,72.125,12.0,0.0
AgCl,17.0,30.0,15.0,65.0,94.0,29.0,79.5,14.5,65.0,107.8682,71.6606,35.453,171.6,1234.93,1063.3300000000002,703.265,531.665,171.6,11.0,17.0,6.0,14.0,3.0,11.0,5.0,2.0,1.0,102.0,145.0,43.0,123.5,21.5,102.0,1.93,3.16,1.2300000000000002,2.545,0.6150000000000001,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,9.0,2.0,7.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.33,24.4975,20.41375,4.08375,16.33,0.0,2.493,1.2465,1.2465,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,144.5,80.5,64.0,1.81319474994812
AgF,9.0,38.0,19.0,65.0,93.0,28.0,79.0,14.0,65.0,107.8682,63.4333016,18.9984032,53.5,1234.93,1181.43,644.215,590.715,53.5,11.0,17.0,6.0,14.0,3.0,11.0,5.0,3.0,1.5,57.0,145.0,88.0,101.0,44.0,57.0,1.93,3.98,2.05,2.955,1.025,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,9.0,2.0,7.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,16.33,13.01875,3.3112499999999994,9.7075,0.0,1.97,0.985,0.985,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,120.0,105.0,15.0,1.33500106673234
AgGeO3,8.0,39.0,15.12,65.0,87.0,22.0,81.0,7.2,87.0,107.8682,45.70128,15.9994,54.8,1234.93,1180.13,522.146,560.8152,54.8,11.0,16.0,5.0,14.6,1.6800000000000002,16.0,5.0,3.0,1.2,66.0,145.0,79.0,92.6,31.92,66.0,1.93,3.44,1.51,2.852,0.7056000000000001,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.6,3.12,6.0,0.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,23.005,13.329999999999998,5.0699999999999985,9.105,0.0,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,0.0
AgO,8.0,39.0,19.5,65.0,87.0,22.0,76.0,11.0,65.0,107.8682,61.9338,15.9994,54.8,1234.93,1180.13,644.865,590.065,54.8,11.0,16.0,5.0,13.5,2.5,11.0,5.0,3.0,1.5,66.0,145.0,79.0,105.5,39.5,66.0,1.93,3.44,1.51,2.685,0.755,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.5,2.5,6.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,9.105,16.33,12.7175,3.612499999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,0.9439058989071285
AgP15,15.0,32.0,3.75,65.0,83.0,18.0,81.875,2.109375,83.0,107.8682,35.779664374999996,30.973762,317.3,1234.93,917.63,374.651875,107.534765625,317.3,11.0,15.0,4.0,14.75,0.46875,15.0,5.0,2.0,0.234375,107.0,145.0,38.0,109.375,4.453125,107.0,1.93,2.19,0.26,2.17375,0.0304687499999998,2.19,1.0,2.0,1.0,1.9375,0.1171875,2.0,0.0,3.0,3.0,2.8125,0.3515625,3.0,0.0,10.0,10.0,0.625,1.171875,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,5.375,0.703125,5.0,0.0,1.0,0.0625,0.1171875,0.0,0.0,3.0,3.0,2.8125,0.3515625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.875,0.234375,3.0,16.33,22.5702380952,22.18022321425,0.7312779017812516,22.5702380952,0.0,1.625,1.5234375,0.1904296875,1.625,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,15.9375,26.1328125,2.0,0.9042181506398858
AgPd(IO3)3,8.0,45.0,19.46938775510204,62.0,96.0,34.0,85.57142857142857,6.306122448979593,87.0,126.90447,52.78544357142857,15.9994,54.8,1828.05,1773.25,336.9092857142858,362.71193877551025,54.8,10.0,17.0,7.0,15.428571428571429,1.4081632653061222,16.0,5.0,3.0,1.3775510204081631,66.0,145.0,79.0,92.5,34.07142857142857,66.0,1.93,3.44,1.51,3.0764285714285715,0.4674489795918367,3.44,0.0,2.0,2.0,1.7857142857142858,0.3673469387755101,2.0,0.0,5.0,5.0,3.642857142857143,1.0408163265306123,4.0,0.0,10.0,10.0,3.5714285714285716,4.591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,9.0,3.857142857142857,6.0,0.0,1.0,0.0714285714285714,0.1326530612244897,0.0,0.0,2.0,2.0,1.5,0.6428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5714285714285714,0.5510204081632654,2.0,9.105,43.015,17.266428571428573,11.035102040816328,9.105,0.0,1.062,0.2275714285714285,0.3576122448979592,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,53.57142857142857,53.44897959183673,12.0,0.9162907318741551
AgPdO2,8.0,39.0,19.25,62.0,87.0,25.0,75.25,11.75,87.0,107.8682,61.57175,15.9994,54.8,1828.05,1773.25,793.145,738.345,54.8,10.0,16.0,6.0,13.25,2.75,16.0,5.0,3.0,1.5,66.0,145.0,79.0,104.0,38.0,66.0,1.93,3.44,1.51,2.7525,0.6875,3.44,0.0,2.0,2.0,1.25,0.75,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.25,2.25,6.0,0.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.75,2.0,9.105,16.33,12.2375,3.1324999999999994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,0.0
AgPt3,47.0,31.0,11.625,63.0,65.0,2.0,63.5,0.75,63.0,195.084,173.28005,195.084,1234.93,2041.4,806.47,1839.7825000000005,302.4262499999999,2041.4,10.0,11.0,1.0,10.25,0.375,10.0,6.0,1.0,0.375,136.0,145.0,9.0,138.25,3.375,136.0,1.93,2.28,0.3499999999999998,2.1925,0.1312499999999999,2.28,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.25,0.375,9.0,0.0,14.0,10.5,5.25,14.0,11.0,24.0,13.0,20.75,4.875,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.75,0.375,2.0,15.02,16.33,15.3475,0.4912499999999999,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0.0
AgSO4,8.0,39.0,10.444444444444445,65.0,88.0,23.0,83.5,6.166666666666667,87.0,107.8682,33.98846666666667,15.9994,54.8,1234.93,1180.13,307.08166666666665,336.37555555555554,54.8,11.0,16.0,5.0,15.166666666666666,1.3888888888888893,16.0,5.0,3.0,0.8888888888888888,66.0,145.0,79.0,85.66666666666667,26.222222222222225,66.0,1.93,3.44,1.51,3.045,0.5266666666666667,3.44,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,4.0,4.0,3.3333333333333335,1.111111111111111,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,6.833333333333333,1.3888888888888886,6.0,0.0,1.0,0.1666666666666666,0.2777777777777777,0.0,0.0,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,9.105,25.786875,13.089479166666663,5.312638888888888,9.105,0.0,2.202,0.367,0.6116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,57.166666666666664,60.22222222222223,12.0,0.16551443847757333
AgTe2As,33.0,19.0,6.5,65.0,90.0,25.0,82.25,8.625,90.0,127.6,109.49745,127.6,722.66,1234.93,512.2700000000001,942.5625,219.90250000000003,722.66,11.0,16.0,5.0,14.5,1.75,16.0,5.0,1.0,0.375,119.0,145.0,26.0,135.0,8.0,138.0,1.93,2.18,0.2500000000000002,2.0775,0.07375,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.5,1.75,16.0,0.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,34.7633333333,27.007916666649997,7.755416666649999,34.7633333333,0.0,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,173.75,25.625,152.0,0.5877866649021191
